Time_Index,elec_demand_SE,elec_demand_S,elec_demand_NE,elec_demand_N,Demand_Zero
39,52070.0244,14347.974,22918.8612,9524.2368,0
40,51924.4056,13655.0328,22900.7712,10657.236,0
41,51217.3584,13499.5248,22218.7476,12269.3124,0
42,46728.4284,14377.0908,21300.2184,14817.8448,0
43,45196.8492,14106.0144,21881.1948,16231.6224,0
44,45530.9928,13828.7988,24744.7764,18386.6004,0
45,45004.3992,13612.7304,25753.5708,18975.9636,0
46,44573.9412,13576.2384,26100.174,18731.634,0
47,43205.0196,13621.0584,25330.2492,18185.6988,0
48,41083.7964,12393.804,24599.0136,18059.4144,0
49,37495.2156,11388.9276,24558.7512,17946.0864,0
50,35776.3032,10169.0724,25061.8032,16553.0724,0
51,35416.1292,9519.09,25494.3216,14239.8744,0
52,35286.8148,9261.8832,25328.7792,13106.8212,0
53,35206.5384,9276.0732,24804.8844,12912.432,0
54,35551.7352,9978.6096,24396.9636,11543.3664,0
55,38177.544,10594.2948,25055.9892,8987.1132,0
56,40757.394,11684.2356,27469.2504,7409.97,0
57,43413.3084,13181.1264,28166.0772,7211.8248,0
58,46242.2976,13939.9188,26686.6536,7558.524,0
59,48452.502,15083.0844,25168.8552,7839.4896,0
60,50438.8488,15556.086,23768.7696,7894.9536,0
61,51526.2516,15394.6188,22601.0664,7826.52,0
62,52564.8612,15066.7512,22750.0752,9049.8456,0
63,52178.7972,16921.9476,22213.218,10189.4652,0
64,51469.4712,17334.492,20987.0844,11359.9452,0
65,49812.6,17978.5116,19794.5004,12875.3916,0
66,48025.152,17321.2944,19681.7928,13845.0648,0
67,46420.9116,15809.1684,20969.8032,15530.0808,0
68,47236.2288,14439.2952,23360.4036,17616.7668,0
69,48007.6032,14003.94,23645.4948,18362.2608,0
70,47787.0504,13626.5208,23780.0424,18155.0112,0
71,46891.4244,13256.0544,23577.138,17846.6724,0
72,44579.9844,12334.8804,23325.1488,17619.6924,0
73,40996.2468,11828.6004,22594.8888,17930.748,0
74,39531.5748,11676.9096,21184.4568,16769.346,0
75,38368.9548,11611.02,20454.9,15662.4552,0
76,37698.0288,11449.566,20128.7052,14861.4156,0
77,37575.8496,11522.832,19423.884,14437.4724,0
78,37568.202,11666.4696,18041.4252,13929.552,0
79,38005.3464,11235.8832,19170.9936,12669.6264,0
80,40600.3932,10692.3648,22866.4788,9250.632,0
81,42881.0064,11778.7776,23674.2996,7049.802,0
82,44339.3568,13529.9172,22772.7264,7300.2564,0
83,45179.5716,14260.6992,22754.1852,7735.206,0
84,45492.2784,14928,22829.2368,7564.8288,0
85,45131.4288,15194.232,22357.746,7566.9948,0
86,46048.5396,15506.8224,21922.3248,7508.1528,0
87,46475.9796,15069.0636,22055.2128,7680.0948,0
88,46654.2684,14454.0408,20945.9364,8448.0828,0
89,46040.3556,13947.222,20489.2524,10229.346,0
90,45278.376,13587.4644,21207.9816,12645.8112,0
91,44991.7752,15551.9676,21323.3472,14945.9016,0
92,45229.2168,15944.7924,23251.6728,16774.1388,0
93,46455.2004,15452.7852,22676.994,17030.4756,0
94,46096.9452,14987.7864,21505.6608,16832.97,0
95,44489.172,14946.6432,20941.2948,15720.6816,0
96,43067.67,14271.5064,19949.5248,15619.4532,0
97,41341.9032,13662.9996,18696.576,15254.5212,0
98,40486.4916,12961.2492,17312.6964,14412.2064,0
99,39590.4228,11627.2824,17292.6456,13960.1952,0
100,39220.8948,10341.4176,17496.5172,13615.4544,0
101,39336.6252,10384.8228,16770.3564,12821.9124,0
102,39020.9196,10266.5364,16943.8152,10633.0944,0
103,37215.5328,10651.128,19415.4396,8237.3796,0
104,36863.9712,10897.7964,20818.1304,6749.3844,0
105,38875.7292,10781.4984,19489.3308,6868.0536,0
106,41184.7872,11023.1436,17543.046,7145.0952,0
107,42820.5312,12279.72,16444.1412,7398.2556,0
108,43922.5236,13070.4696,16647.6204,7451.5296,0
109,43985.3916,13158.6072,16794.4632,7331.2164,0
110,43026.366,12607.9452,17485.9092,7387.9932,0
111,42358.0344,11952.9696,18360.582,7391.7036,0
112,42569.8068,10881.7776,19947.5424,7580.754,0
113,44041.7976,11828.3136,18945.6984,8255.124,0
114,44031.1668,14135.7132,18458.118,10229.7096,0
115,43541.3328,15011.3964,19159.3224,14254.3032,0
116,44807.1492,14516.298,20679.3708,16468.5036,0
117,45801.636,14386.68,20308.0236,17724.852,0
118,45745.692,14518.2816,19532.2956,17685.6372,0
119,45531.8016,14664.7224,18655.3176,17204.5728,0
120,44948.3916,14569.3668,17901.588,15278.7156,0
121,42983.8308,14540.3652,16773.8172,14265.9132,0
122,41939.9436,14699.6232,15472.3812,13136.7504,0
123,41064.3048,14443.638,15165.3204,12136.8048,0
124,40482.6852,15034.8252,14975.6748,10729.5636,0
125,40361.9412,15092.796,14798.9484,10622.1252,0
126,40534.8456,14834.0508,14787.4056,10799.7192,0
127,42332.958,15400.3776,16055.5272,9985.6428,0
128,46749.1104,14482.5708,20479.1724,8341.9488,0
129,49545.0816,15429.8508,23516.5656,7500.2556,0
130,51951.084,15883.6632,24205.2816,7354.38,0
131,54633.6108,16372.7808,24503.0328,7581.276,0
132,55272.1512,17143.8048,24509.6352,7629.0144,0
133,54312.7956,17237.4588,23776.344,7713.0132,0
134,54685.2828,19074.2028,22820.1468,8731.2468,0
135,54330.6036,19704.5988,22251.9588,10837.2012,0
136,52601.6676,21289.7808,20712.9816,12549.5124,0
137,53597.3328,19800.5196,19048.9296,14284.5924,0
138,52730.5296,17806.8732,17734.608,14419.71,0
139,50067.9072,18007.3104,17887.9236,16041.9108,0
140,51692.3748,18016.7736,17947.3668,18866.3436,0
141,52874.8284,18128.0256,17625.3912,19709.1,0
142,53327.2488,18207.7968,16043.4564,20442.5856,0
143,52076.3652,17944.2096,14849.6484,20137.5816,0
144,50600.9496,17757.7104,13516.6428,18098.1384,0
145,47738.1036,17530.6524,12397.1124,16918.4484,0
146,45850.0764,16679.4432,11827.344,16041.4344,0
147,44850.522,14977.3524,10824.6408,16210.53,0
148,44815.26,14091.1248,10310.8812,16086.5904,0
149,44440.2528,13872.0984,10821.9816,15603.3516,0
150,44193.3072,13958.4228,11628.1128,14739.3552,0
151,45621.804,14148.8196,13081.0308,13972.8612,0
152,47878.9104,15245.6664,16415.3256,13902.8892,0
153,51249.6444,15801.5496,19350.0252,13090.0884,0
154,53759.8164,15323.5572,20833.08,12912.8712,0
155,55212.9564,15976.9428,21182.718,12640.0356,0
156,55660.0632,16611.2784,21247.3632,12279.672,0
157,54183.3396,16566.6588,21370.8768,12238.746,0
158,54782.0724,17233.1172,21403.6572,13595.826,0
159,54365.322,19471.3836,20930.0532,13742.592,0
160,53686.3764,20178.8412,20933.7156,13337.3928,0
161,54090.3444,19804.368,19582.2552,14257.332,0
162,51784.6572,17288.4048,19298.2212,15164.0076,0
163,49412.7528,16172.5956,19775.0736,16317.2736,0
164,50174.0844,16092.6792,19852.932,19631.6424,0
165,52473.1896,16641.1212,18373.1424,20070.2052,0
166,52911.132,17421.6264,17332.326,19947.192,0
167,51778.6872,18140.5476,15812.8488,19239.7404,0
168,49927.3008,18067.9392,13521.228,18702.7212,0
169,48399.6336,17148.3132,12165.18,17363.184,0
170,47658.948,15737.502,11119.3524,16532.9136,0
171,46478.8272,14034.7884,11302.6332,15766.2528,0
172,45039.9612,13967.3424,11334.432,15577.314,0
173,44747.6796,14445.1368,10931.8104,15223.8996,0
174,45007.4676,15028.272,10756.0752,14806.1148,0
175,46761.9264,16202.7288,11508.3888,13873.6032,0
176,48450.1332,17165.9796,14699.0964,14057.0472,0
177,50367.3996,18322.1892,16627.1016,14717.9844,0
178,52778.2896,17961.5112,18026.2116,14166.744,0
179,54010.5348,18514.0776,18663.5568,14761.3596,0
180,54770.8932,18475.8504,19565.4348,14700.9,0
181,54870.4548,17874.9072,19543.5708,14117.9544,0
182,56044.0368,19078.4352,18984.0444,15345.06,0
183,57844.6392,18961.3404,18638.964,15955.8228,0
184,58133.0388,18411.3216,18007.8204,16359.4992,0
185,57834.0216,18674.6556,16426.2432,16358.3676,0
186,54749.772,17373.1548,15870.996,16720.32,0
187,53075.8884,15956.8632,16606.7328,18818.766,0
188,53286.2352,16430.844,17592.2448,20822.9496,0
189,53550.0888,17224.3692,17117.058,20963.8188,0
190,54441.9876,17270.0004,15926.3724,21053.0136,0
191,54030.9816,17266.1244,13672.3896,20786.04,0
192,50957.6292,17294.9088,12243.564,20341.5876,0
193,47792.0952,17168.6676,11131.8552,18323.2728,0
194,45920.3724,16721.4384,10745.1756,16749.4752,0
195,44290.1928,15933.2256,10971.468,15574.098,0
196,43055.8392,15264.7644,11628.6864,15067.0404,0
197,42227.8776,14707.1292,12569.5908,15175.9944,0
198,42143.418,14247.8196,12904.518,15782.5116,0
199,43815.0552,14666.3208,13457.3628,15981.5532,0
200,46124.9844,14733.828,17108.4984,16348.3236,0
201,48631.1136,15991.602,19175.2992,16288.6392,0
202,50884.884,16372.4064,19996.2744,15976.2504,0
203,53880.714,16688.1708,20919.1308,14137.8708,0
204,54447.4524,16127.8344,22671.2388,13233.9144,0
205,54656.2548,14839.2312,22906.0944,12328.9452,0
206,54938.0748,17410.2936,21692.0148,13569.7704,0
207,54665.6148,18644.8104,21391.7676,15747.5628,0
208,53647.3752,18027.6396,21480.3168,16721.8968,0
209,54066.072,17514.2904,20012.8104,16520.8188,0
210,52737.354,15571.104,19015.2432,16556.6976,0
211,51602.8692,15100.728,17746.2672,18724.3056,0
212,53407.2492,16583.406,17067.7212,20144.0508,0
213,54150.6888,16494.7536,16345.6776,21336.5316,0
214,54209.34,17130.5064,15269.91,21296.226,0
215,52430.4804,17309.0328,14089.224,20977.3932,0
216,51209.1888,16823.562,12558.0144,19451.9184,0
217,48366.648,16885.6692,10988.1564,17958.054,0
218,46486.3644,15305.7756,10054.224,16995.2544,0
219,44951.6208,14226.2364,9342.9888,16969.59,0
220,44008.9116,14400.3684,8796.4056,16882.4616,0
221,43833.2988,14603.6316,8538.0444,16812.6324,0
222,43835.0316,14717.64,8646.4188,16670.1048,0
223,45476.1492,14534.1624,10526.232,16179.0372,0
224,48471.8292,15239.5584,13687.9368,16145.3496,0
225,51301.164,15902.3028,16882.1184,15509.916,0
226,51985.29,16650.3948,19652.676,13661.508,0
227,52312.1208,18208.3368,21980.9292,13324.5216,0
228,53150.6772,18741.1356,22444.1028,13036.6488,0
229,52257.2088,18174.4644,22616.0532,12707.7144,0
230,53373.1368,18672.144,22712.2956,13043.4864,0
231,54032.3952,19119.4728,22108.9548,13564.9896,0
232,53344.4664,18451.5684,21695.394,15253.5192,0
233,53564.5524,16080.0432,20248.9668,16511.2164,0
234,51371.13,14827.8264,18581.1816,17945.1576,0
235,48965.9916,14991.9228,18023.736,20301.72,0
236,51478.0668,16120.386,16686.7188,22252.92,0
237,51560.7504,16805.268,15319.566,23369.7384,0
238,51772.014,16755.7884,14253.8544,23318.0064,0
239,51201.3864,16462.1304,13469.4732,21886.4688,0
240,49919.9556,15810.6,12325.566,20742.8904,0
241,47828.2836,15173.7636,11849.8104,18897.0924,0
242,46239.0444,12473.9232,11798.6328,18640.7496,0
243,44700.4452,11046.4056,11132.0244,18611.4768,0
244,43540.6272,11539.4232,10769.7684,17724.0648,0
245,43198.7628,11907.2712,10167.7068,17302.7736,0
246,43302.3012,11492.5164,10210.476,16525.6368,0
247,44651.322,10937.7528,11767.7436,15136.7436,0
248,47420.1648,11392.3092,14154.4428,12388.2864,0
249,48579.9936,12079.5948,17495.478,10385.1156,0
250,51233.2908,10795.2084,20299.8972,9456.6924,0
251,51102.4764,11111.7372,22271.0364,9310.0296,0
252,51034.3392,12651.5352,22343.9664,9430.9308,0
253,50676.18,13327.56,21960.828,9534.354,0
254,51412.2144,12814.7124,21363.8004,9741.7008,0
255,52409.1972,11815.4928,20141.0244,9905.5092,0
256,52337.3868,11429.7612,19540.242,10029.63,0
257,51794.8872,12551.7984,18023.9004,11254.242,0
258,50602.4364,13313.3724,15711.156,14027.7228,0
259,51502.6416,13858.9188,15198.3108,16435.9764,0
260,54072.2496,14502.2412,14403.8364,18639.7656,0
261,54219.8952,14215.62,13735.5168,19250.676,0
262,52866.0768,13670.3832,13712.22,18476.8212,0
263,51278.6052,13850.8632,13409.7144,17094.0648,0
264,49702.0188,13299.234,12422.3952,16949.2716,0
265,46937.2632,13033.422,10964.4048,16515.084,0
266,45082.6428,12448.236,9737.1948,16498.7916,0
267,43161.8376,12245.4984,9310.9452,16489.8864,0
268,41800.8432,10692.288,10417.4292,16381.2588,0
269,41039.9424,10291.7148,10353.5628,16457.9604,0
270,41000.4612,9807.306,10444.3548,15031.1376,0
271,41387.3772,9490.1316,11502.8112,12774.6228,0
272,43199.0796,8004.714,13871.658,11094.7104,0
273,43193.718,7959.8124,17105.3124,9461.2356,0
274,42166.6716,9960.8964,17118.5196,8735.5452,0
275,42826.2444,10840.8924,16855.3068,8794.6908,0
276,43964.4852,11342.2248,17250.4488,8822.3232,0
277,44151.03,11315.9652,17574.6852,8787.36,0
278,44335.4244,11027.7612,17516.034,8936.58,0
279,45357.1272,9792.8748,16674.8568,10078.4412,0
280,46371.066,9659.5284,15278.2632,9986.9652,0
281,48305.8032,9416.5308,12849.0492,11230.5024,0
282,47888.6988,10324.8528,12587.7588,14097.444,0
283,47353.014,12399.6012,13856.9844,15620.7288,0
284,49529.49,13765.0932,14317.3896,16288.02,0
285,50449.7268,14669.0316,13154.5248,17150.9976,0
286,50419.728,14958.546,11881.1004,17254.08,0
287,49571.5128,14532.0204,11307.7908,17180.1372,0
288,46771.7376,14446.17,11273.1996,16539.8736,0
289,45009.3096,11754.3576,10743.4404,17544.1584,0
290,43135.428,7625.8884,11045.1516,20018.6064,0
291,42561.1884,5006.1504,11509.74,20947.5252,0
292,41060.4984,6154.47,11178.4524,20257.1892,0
293,41192.6568,6239.6076,10818.6264,20219.736,0
294,41043.528,6923.2236,11194.1208,20399.8272,0
295,42261.8544,8219.916,12558.9264,19802.364,0
296,45751.5084,10118.508,14561.556,19649.7168,0
297,49513.224,11815.9056,17576.9172,17257.8888,0
298,52241.574,13747.1892,17705.8224,15128.646,0
299,53778.3096,16010.3616,17440.0296,15306.7728,0
300,54425.982,15755.3688,18447.7332,14953.482,0
301,53368.0188,16340.2212,17791.5384,15242.3148,0
302,54870.1836,17456.5836,18086.1384,16302.7608,0
303,55591.0704,17365.0536,17536.7388,17912.526,0
304,55462.9584,16682.8596,15004.434,20995.4616,0
305,53610.7608,18440.8428,12414.456,22688.8944,0
306,50633.2716,17605.506,11112.7284,23518.8792,0
307,50410.9824,16772.6652,11286.2256,23432.706,0
308,53938.2396,17778.6084,11323.4184,23414.0004,0
309,55478.2812,17906.6988,11336.6712,23302.2828,0
310,54840.9264,18054.9684,11251.7304,23300.6088,0
311,52461.3804,17793.2184,10290.75,23271.8604,0
312,49248.8712,16058.4168,9847.0668,23297.076,0
313,47660.514,13438.1724,9212.424,22125.9984,0
314,46457.808,11811.8808,8596.6704,21295.3476,0
315,45943.2792,9571.2348,8358.6504,21255.1416,0
316,44869.0356,8724.1224,8429.1348,20683.7712,0
317,45343.7268,8634.2904,7682.9112,20875.5288,0
318,45389.5788,10137.4044,7390.4556,20219.8872,0
319,47370.606,11470.7364,8950.0824,18520.0752,0
320,51630.4332,13031.6004,11365.9644,17756.5344,0
321,53619.4392,14451.4296,14583.324,17020.2492,0
322,54611.112,14632.5012,17211.6084,15614.9952,0
323,53829.468,16510.8744,18597.4332,14575.362,0
324,53334.2328,17698.6464,19051.4124,13937.28,0
325,52575.3684,16965.8376,19824.786,14294.142,0
326,55890.0768,17546.0892,18724.4172,15057.618,0
327,55924.536,18423.3816,18539.3388,16438.9596,0
328,55399.4292,18293.9676,16926.2736,18733.242,0
329,53914.9344,18177.2244,14631.8496,21803.0268,0
330,51366.7728,17665.3308,12798.0744,22085.4252,0
331,50762.1828,16255.9152,13755.8508,21832.8408,0
332,53382.0492,17633.328,13023.5892,22973.8212,0
333,52915.4916,19020.0168,12849.294,23099.526,0
334,52296.156,18525.0072,12884.4816,23115.8664,0
335,50787.7896,16680.0048,12827.9628,22913.8884,0
336,48106.6152,14901.4476,11389.4796,22544.9688,0
337,45807.7356,13231.2636,11077.7532,21119.3412,0
338,44977.2156,9896.2044,12044.3496,20435.4624,0
339,44756.2824,8203.3692,11530.776,20194.7088,0
340,44367.6552,7890.4884,10527.0516,19573.1832,0
341,44288.7948,8006.706,10453.1544,19549.8828,0
342,43846.5324,10077.744,10292.7948,19039.8384,0
343,45316.032,10863.48,11174.1744,18845.4444,0
344,48487.338,13447.962,12897.9156,18662.1936,0
345,50294.5116,15739.8264,15126.7812,17442.528,0
346,51304.6068,16460.1564,16924.668,15213.0744,0
347,53129.2428,16910.6652,17909.466,14359.5144,0
348,53015.7204,17473.4964,18992.3508,14204.4408,0
349,53347.0704,17331.0936,18150.3972,14096.0928,0
350,55092.3408,18596.8152,16873.7844,15129.6396,0
351,54746.1288,19163.1672,15978.7272,18347.7636,0
352,55144.4124,18382.1004,14654.8968,21027.588,0
353,56775.2904,18744.228,11418.6072,21570.4416,0
354,53912.2428,18171.0996,9663.36,21749.1564,0
355,52494.588,18520.656,9870.2016,22908.6828,0
356,54287.5188,19120.092,10498.4208,23662.5,0
357,54911.5932,19157.8548,10169.3868,23962.0764,0
358,54983.5116,19271.634,9350.0964,23965.3392,0
359,53817.9672,19193.862,7971.8628,23933.1108,0
360,50243.5536,17918.2764,7413.1152,23806.6992,0
361,48561.972,14751.1476,6860.0292,23369.1408,0
362,48143.1252,11374.08,6772.6788,23111.6268,0
363,47853.4548,9260.082,6790.1772,22538.478,0
364,47253.4776,8633.904,6889.9176,21099.804,0
365,46433.6856,8827.146,7020.3216,21522.2376,0
366,46647.6732,8710.6968,7650.7668,21663.6084,0
367,47299.1016,10296.6996,9122.8548,20665.0044,0
368,49352.4036,13072.776,11927.1312,20064.876,0
369,51232.6428,15849.4536,14855.814,18817.116,0
370,51958.3812,17840.0052,16417.914,18173.646,0
371,53451.222,18695.022,18043.7736,16882.5432,0
372,55672.6536,19379.2464,18429.1704,15359.4324,0
373,55275.0468,18748.1796,18805.5516,13560.6072,0
374,55963.2048,19086.426,19656.9804,14222.2908,0
375,56524.1856,19517.5116,19724.472,15476.6952,0
376,56116.4448,19154.6508,19976.4528,16691.2908,0
377,53282.1252,18871.4208,20131.3644,18653.4564,0
378,49679.4384,18179.6508,18125.5776,19832.7708,0
379,49438.0188,16620.846,18498.7476,21099.6216,0
380,51128.8188,18038.9904,18344.8344,22595.2068,0
381,51740.1528,18427.236,17872.248,22599.414,0
382,51926.5584,18643.9536,17471.88,21514.2768,0
383,49097.3748,18401.6124,16736.0604,22220.2644,0
384,46136.7624,17828.8212,15725.5644,21205.7532,0
385,45195.972,14799.756,14066.5524,21545.9472,0
386,45439.8612,11463.4788,13368.4992,21636.4632,0
387,44590.6512,9660.0264,12836.79,21740.61,0
388,44383.0164,8970.4212,12402.5976,20956.1988,0
389,43776.3696,8913.048,12488.4816,21057.1212,0
390,44025.876,8880.0504,13260.2292,21248.5704,0
391,45989.4936,10154.7888,15579.2856,18707.2344,0
392,49738.8024,12628.8876,19974.5712,14434.8408,0
393,52418.6976,15436.2048,22777.6704,11788.8312,0
394,52592.6988,18021.0252,23007.3732,11765.6616,0
395,54600.8412,18834.7932,22440.9456,11992.9368,0
396,55512.5592,19606.2912,21320.9256,10989.1224,0
397,54879.366,19607.2032,20937.6492,10168.3044,0
398,55264.506,19448.7756,20483.3736,12753.0876,0
399,56029.998,18161.0304,20572.5228,15941.0508,0
400,54437.1216,18373.6572,20905.1736,17389.41,0
401,52124.5068,18318.75,20785.272,18340.1292,0
402,49826.1372,17804.7828,19879.8192,19099.4892,0
403,48106.8456,17459.1576,19907.7024,20439.5892,0
404,50212.632,17810.6712,21913.3488,20391.9336,0
405,50047.6572,17860.5492,23258.6412,19305.414,0
406,48272.7432,18037.4484,24008.448,19096.1484,0
407,46542.5064,17171.1672,24060.7224,18809.2536,0
408,45867.4116,14869.8048,22484.5284,18976.5768,0
409,44233.0668,12760.8732,20353.02,19877.4456,0
410,41373.9444,11442.0048,19283.3172,20253.4524,0
411,39900.708,10145.1024,19056.756,20338.4724,0
412,38399.3508,9958.242,19865.0292,19124.2596,0
413,37979.8944,10495.0128,19527.204,18134.6808,0
414,38130.666,10393.0548,18825.6432,17695.4808,0
415,40486.9452,9576.3876,19607.0232,16047.9936,0
416,44060.6928,9980.2548,21812.592,13119.8556,0
417,47784.066,10964.676,23509.662,10518.9132,0
418,49204.9536,11958.9828,24275.9064,9341.2092,0
419,50307.1704,13365.5508,23945.7096,9098.778,0
420,50811.1932,15174.0036,22213.218,9762.7464,0
421,52290.258,14885.496,20371.3476,9272.9844,0
422,51915.9588,14953.5132,20854.1148,8966.9136,0
423,51106.62,15920.4396,20584.2708,8768.0652,0
424,50879.9592,15435.5568,19162.9668,10032.0456,0
425,49796.556,13262.316,19350.5328,12948.5916,0
426,48934.518,12659.2212,18836.2884,16405.0392,0
427,48253.7484,13650.0588,18649.7472,20318.0916,0
428,49702.9272,15142.9608,19579.3728,21313.062,0
429,50411.664,15017.376,19822.7652,20720.3892,0
430,49695.756,14592.8052,19455.9696,20321.6244,0
431,47866.8444,14579.1792,18404.0652,20635.9764,0
432,46113.9012,14503.9848,16895.8656,20357.5584,0
433,46023.7476,14272.1988,14550.9396,18947.1576,0
434,44897.6988,13932.6192,13612.1004,16700.8848,0
435,44513.0688,13398.6984,13509.6096,14531.9772,0
436,44670.744,13434.096,12781.9116,12795.528,0
437,44920.032,13210.3224,11776.7304,12365.1156,0
438,44079.414,12976.2408,10783.0524,12352.6632,0
439,44433.6348,12334.7424,10619.4108,11502.744,0
440,46366.4052,10306.842,12499.704,10918.8084,0
441,48436.356,9475.7832,14197.9104,10215.8688,0
442,50024.5236,8970.9816,15360.87,9392.5188,0
443,51170.6088,8839.8612,16284.4308,9810.6168,0
444,51629.1816,9620.052,17439.7224,10015.464,0
445,51491.5692,9595.4292,18014.334,9975.7944,0
446,50976.2688,9378.5844,17470.2084,10263.5616,0
447,51089.6028,9329.9832,16151.0592,10700.6952,0
448,49535.1708,10970.7216,12844.6932,14195.076,0
449,50561.7948,11569.7532,11394.684,15922.3644,0
450,49996.806,14313.3852,9603.588,17737.9272,0
451,50449.272,14828.172,10592.004,19955.0316,0
452,52203.2748,15392.3748,11007.6696,22414.608,0
453,53431.5204,15495.6336,11151.858,22751.1336,0
454,53825.8356,15266.4072,11097.7596,22728.3552,0
455,54355.3824,14721.9324,9923.634,22694.6736,0
456,52214.3352,14909.232,8359.8252,22633.9404,0
457,49487.8836,14494.2564,7440.3432,22718.784,0
458,46695.6792,14067.618,6844.2984,22722.7032,0
459,44986.1004,13651.1412,6547.2792,22673.9988,0
460,43619.9832,13454.7504,6524.9868,22682.3988,0
461,43353.1548,13656.0408,6377.8296,22595.1648,0
462,43916.0964,13500.0276,6569.4804,22425.4188,0
463,45718.1904,12838.71,8589.2028,21941.052,0
464,49875.0072,13269.7728,11556.8916,20758.2756,0
465,52546.8024,16551.9096,13591.98,18827.088,0
466,54338.508,17655.5112,15331.7688,17202.1872,0
467,55872.2436,18621.0012,16154.31,16757.8632,0
468,57511.5804,17614.818,16758.942,16555.41,0
469,57723.498,16266.1632,16964.5152,16210.9104,0
470,59510.4624,16982.3988,17695.716,16447.2648,0
471,60921.2244,17673.744,16831.3872,17416.5996,0
472,60522.1308,16988.7168,16503.0528,19364.3604,0
473,59742.7608,16882.536,14129.964,22083.9384,0
474,56780.3004,15884.4156,12759.894,23054.4504,0
475,54793.7868,14922.3852,13172.5032,22892.1624,0
476,57655.3992,16565.6112,13602.1572,22914.3216,0
477,58087.5996,17908.5324,13917.6588,22891.53,0
478,58251.3144,18115.5456,14081.7072,22893.4848,0
479,57219.45,17818.9764,13322.6124,22879.7184,0
480,54795.4032,17490.1752,11582.6256,22925.1876,0
481,52090.896,17029.812,9060.5376,22888.776,0
482,49865.8464,16206.27,7770.3348,22832.6148,0
483,49007.424,14588.4564,7192.2012,22830.3972,0
484,47960.0232,13893.2088,7006.2636,22789.7196,0
485,48007.002,13294.6224,6854.1396,22809.7776,0
486,48047.6388,13367.9508,6852.4584,22741.3836,0
487,50029.38,12295.6836,9598.686,21255.6684,0
488,53535.09,13481.478,13534.6704,18994.4244,0
489,57374.6016,16857.7248,15295.3536,15954.216,0
490,58979.232,17466.468,17519.8116,14621.1036,0
491,60711.0084,18431.7696,18874.8864,14159.034,0
492,61505.3604,18682.2312,19250.3736,14103.7932,0
493,61121.5836,17661.5628,19465.8276,13460.0796,0
494,62001.7116,18820.8792,19429.3164,14854.8984,0
495,62068.8504,19092.7788,19329.1572,16149.4116,0
496,60567.144,18830.9976,19810.404,17522.1048,0
497,58345.506,18177.8136,19552.5624,19929.426,0
498,55373.8056,16385.0196,17988.0228,21561.4248,0
499,53874.162,16060.284,17058.9168,21904.4124,0
500,56553.7716,17053.7436,17330.2356,22581.7788,0
501,57907.9032,17188.0416,17767.1052,22888.7652,0
502,58384.4676,17471.682,17733.3552,22889.6928,0
503,56631.6744,17135.7996,17393.6976,22950.0996,0
504,52532.214,16351.9308,16610.8692,23033.8944,0
505,50300.2116,15349.3812,14826.9324,23025.7512,0
506,48262.5024,13349.5284,14407.9068,22866.2796,0
507,46812.2076,11905.836,14250.2676,22861.9596,0
508,45648.2508,11733.8052,13568.6916,22770.996,0
509,45279.0744,11845.1976,12969.4248,22838.4984,0
510,45917.7876,12094.0644,12103.1004,22867.7148,0
